indice_tiempo,ind_burs_agrop,ind_burs_alim_beb,ind_burs_side,ind_burs_qui_otros,ind_burs_min_no_met,ind_burs_metalmec,ind_burs_bs_raices,ind_burs_const,ind_burs_energ,ind_burs_sspp,ind_burs_telecom,ind_burs_comer,ind_burs_fciero
2012-11-03,24.013266949215435,27.46970259266974,59.662151458798355,33.14150959982155,27.751948925523703,14.80301937560402,21.19739933221524,12.437577570446722,97.35881177876144,6.650469407157954,31.630215050474092,15.945836019984673,10.389865713982454
2012-11-04,24.013266949215435,27.46970259266974,59.662151458798355,33.14150959982155,27.751948925523703,14.80301937560402,21.19739933221524,12.437577570446722,97.35881177876144,6.650469407157954,31.630215050474092,15.945836019984673,10.389865713982454
2012-11-05,24.322384850174554,27.4064562478982,60.62569356954935,32.88863256983927,26.425379875554686,14.770220441753118,21.181387452754198,12.228109500052984,101.88196262954415,6.593059912850371,31.789089474002747,15.794648198816573,10.33370080404739
2012-11-06,24.158348340500677,27.355911261081662,60.56302162263224,32.73125964544714,24.870867542467153,14.738237787546913,21.11276835332612,12.181976935038707,102.82195276481714,6.569935424502205,32.02976399947617,15.675147839728051,10.314178467552951
2012-11-07,24.590281037785527,27.320202852807284,61.641155029622134,32.755360894254636,24.142936372721987,14.760303240722324,20.865149766685175,12.14171994873055,104.79285540553614,6.574444112758123,32.22308349001597,15.620714692988377,10.292002387998872
2012-11-08,24.62372761328412,27.168103347221376,62.33288232505949,32.59870852745739,23.56072684407728,14.784383825033872,20.83885905437947,12.408350336443512,104.69202285146773,6.569495714784274,32.364624850116904,15.474613819104308,10.311230163681781
2012-11-09,24.464682793457758,27.04269349678973,62.521663678621564,32.47438010314925,24.01310272516352,14.765937291227608,20.771088586948558,12.3694329368701,106.07244289085766,6.642941913889272,32.56618143374561,15.346670297888467,10.29046133623971
2012-11-10,24.464682793457758,27.04269349678973,62.521663678621564,32.47438010314925,24.01310272516352,14.765937291227608,20.771088586948558,12.3694329368701,106.07244289085766,6.642941913889272,32.56618143374561,15.346670297888467,10.29046133623971
2012-11-11,24.464682793457758,27.04269349678973,62.521663678621564,32.47438010314925,24.01310272516352,14.765937291227608,20.771088586948558,12.3694329368701,106.07244289085766,6.642941913889272,32.56618143374561,15.346670297888467,10.29046133623971
2012-11-12,24.33030857180987,26.721837793249314,62.2412234942393,32.317558902494206,24.062810645320447,14.702133531149933,20.775805014809695,12.306340570506158,107.5808404917696,6.795911142103229,32.90143711526591,15.172749473698667,10.288199725410507
2012-11-13,23.664670282237527,26.563996668940714,62.41717430264176,32.130765605667115,23.576464588929348,14.751291631486156,20.866039334574868,12.243107995863399,105.98653563011591,6.899051268707715,33.30285285620665,14.922372191671789,10.26215758688136
2012-11-14,23.54730939372011,26.41888040379857,61.89508362506722,32.225546657636144,24.03920993182155,14.83447552199669,20.85375395211046,12.179737259020596,105.77251973388292,6.907428949796687,33.40196781002426,14.70675129072944,10.238571993677413
2012-11-15,23.27143440048025,26.520046153452103,61.780262252543174,32.13228874195611,23.760908425178055,14.79439888890105,20.760774680873674,12.084062522821405,105.2530126327314,6.924310325469705,33.465516230994346,14.49668360307238,10.187063593658998
2012-11-16,22.534237308707162,26.486321728937487,61.20122608315108,32.04517206680314,23.718962629315477,14.66929478461896,20.63741308919364,11.875200405841067,103.6120705474897,6.940514880909409,33.605705894320806,14.293794620618225,10.153723481906631
2012-11-17,22.534237308707162,26.486321728937487,61.20122608315108,32.04517206680314,23.718962629315477,14.66929478461896,20.63741308919364,11.875200405841067,103.6120705474897,6.940514880909409,33.605705894320806,14.293794620618225,10.153723481906631
2012-11-18,22.534237308707162,26.486321728937487,61.20122608315108,32.04517206680314,23.718962629315477,14.66929478461896,20.63741308919364,11.875200405841067,103.6120705474897,6.940514880909409,33.605705894320806,14.293794620618225,10.153723481906631
2012-11-19,22.515210906167972,26.514725083138217,60.70117297891812,32.040453232524065,24.2726405252873,14.604803188746368,20.517534769412386,10.530038204010655,101.17421512053862,6.872361723113757,33.79411442188319,14.023576855016353,10.113840304446617
2012-11-20,22.648389089515028,26.47472315480993,61.20726739369925,31.809162647724506,24.174683508835294,14.604797204676897,20.501391809471066,10.257768058623745,102.76808973762988,6.908877606856673,34.035772533036145,13.876330846786809,10.108475289625394
2012-11-21,22.903432711483607,26.528013585187335,61.50687985746451,31.749894316622317,26.34089455864859,14.676514008232608,20.43944516890678,10.006900379451304,102.99189427320755,6.936379244507023,32.79796589382514,13.702351970042736,10.116617941022056
2012-11-22,23.048354506986946,26.33939851926194,61.29515011677447,31.753256568169668,26.01190361870125,14.591808132569161,20.397879127767155,9.733864230631333,101.49433173261374,6.974866910266193,31.046655203919745,13.522340566724145,10.080164622033186
2012-11-23,23.404789733654034,26.17821779678676,61.69692950794147,31.563774763172685,27.192216645635842,14.524253455542057,18.44769902590944,9.47051319946699,99.1497862789794,6.910607816127741,29.40170095010273,13.280657035963472,10.081789806175863
2012-11-24,23.404789733654034,26.17821779678676,61.69692950794147,31.563774763172685,27.192216645635842,14.524253455542057,18.44769902590944,9.47051319946699,99.1497862789794,6.910607816127741,29.40170095010273,13.280657035963472,10.081789806175863
2012-11-25,23.404789733654034,26.17821779678676,61.69692950794147,31.563774763172685,27.192216645635842,14.524253455542057,18.44769902590944,9.47051319946699,99.1497862789794,6.910607816127741,29.40170095010273,13.280657035963472,10.081789806175863
2012-11-26,23.619367859655064,25.985803345835464,62.60259400923038,31.342503231496135,27.040321917889656,14.4565151512385,18.895233297560843,9.245654557219837,96.44483356942551,6.87962034236266,29.669764852741782,13.064039685847712,10.088963051167754
2012-11-27,23.71747145091865,25.909364174143683,63.139329426334285,31.163762244753922,28.897058671874568,14.421905723333017,19.198206774059127,9.522206197088472,93.86805091328037,7.029854703445787,29.773857910887866,12.905828053864223,10.135967892159693
2012-11-28,23.758931586514095,25.890671399485612,62.844629375572424,30.9573500093907,31.529745431221013,14.371201748559844,18.79255593302573,9.424872455322701,91.41614235022013,7.04763819520953,29.748932302071974,12.725103046870771,10.137807541356596
2012-11-29,23.629839948996807,25.905218332903047,62.415839518079544,30.95858423478135,32.633955385717016,14.360237868758984,18.345300232644565,9.359417965708774,91.62288885529647,7.055713736094616,29.75887145755436,12.667752035779523,10.1957133927972
2012-11-30,23.902170442360244,25.954305481776178,62.026447558722616,30.835579305059643,31.52410211987257,14.352104071346046,17.57805567831318,9.24165015541129,90.07499716810092,7.125562448808475,29.068718574439245,12.562744902387484,10.234209169247826
2012-12-01,23.902170442360244,25.954305481776178,62.026447558722616,30.835579305059643,31.52410211987257,14.352104071346046,17.57805567831318,9.24165015541129,90.07499716810092,7.125562448808475,29.068718574439245,12.562744902387484,10.234209169247826
2012-12-02,23.902170442360244,25.954305481776178,62.026447558722616,30.835579305059643,31.52410211987257,14.352104071346046,17.57805567831318,9.24165015541129,90.07499716810092,7.125562448808475,29.068718574439245,12.562744902387484,10.234209169247826
